t,i1j1,i2j1,i3j1,i4j1,i5j1,i6j1,i7j1,i8j1,i9j1,i10j1,i1j2,i2j2,i3j2,i4j2,i5j2,i6j2,i7j2,i8j2,i9j2,i10j2,i1j3,i2j3,i3j3,i4j3,i5j3,i6j3,i7j3,i8j3,i9j3,i10j3,i1j4,i2j4,i3j4,i4j4,i5j4,i6j4,i7j4,i8j4,i9j4,i10j4,i1j5,i2j5,i3j5,i4j5,i5j5,i6j5,i7j5,i8j5,i9j5,i10j5,i1j6,i2j6,i3j6,i4j6,i5j6,i6j6,i7j6,i8j6,i9j6,i10j6,i1j7,i2j7,i3j7,i4j7,i5j7,i6j7,i7j7,i8j7,i9j7,i10j7,i1j8,i2j8,i3j8,i4j8,i5j8,i6j8,i7j8,i8j8,i9j8,i10j8,i1j9,i2j9,i3j9,i4j9,i5j9,i6j9,i7j9,i8j9,i9j9,i10j9,i1j10,i2j10,i3j10,i4j10,i5j10,i6j10,i7j10,i8j10,i9j10,i10j10,i1j11,i2j11,i3j11,i4j11,i5j11,i6j11,i7j11,i8j11,i9j11,i10j11,i1j12,i2j12,i3j12,i4j12,i5j12,i6j12,i7j12,i8j12,i9j12,i10j12,i1j13,i2j13,i3j13,i4j13,i5j13,i6j13,i7j13,i8j13,i9j13,i10j13,i1j14,i2j14,i3j14,i4j14,i5j14,i6j14,i7j14,i8j14,i9j14,i10j14,i1j15,i2j15,i3j15,i4j15,i5j15,i6j15,i7j15,i8j15,i9j15,i10j15
2020-03-01T12:00:00.0,10.65,12.004999,12.66,13.216,12.18,11.8289995,11.834,11.290999,11.176,11.101999,10.643,11.934,12.62,12.729,11.936999,11.943,11.5859995,11.212,11.099,11.018999,10.657,11.872,12.577999,12.294,11.797999,12.007,11.32,11.141999,11.018,10.957,10.752999,11.834,12.490999,12.214,11.978,11.905999,11.165,11.077999,10.988,10.922999,10.891,11.816999,12.428999,12.162,12.149,11.828,11.011999,11.040999,11.021999,10.948999,11.059999,11.816,12.385,12.132999,12.313,11.768,10.860999,11.023,11.103,11.018999,11.200999,11.886,12.4609995,12.400999,12.271999,11.438,10.816999,11.033999,11.106,11.125999,11.349,11.976,12.525999,12.599999,12.136999,11.094999,10.816,11.042999,11.105,11.191999,11.514,12.096,12.561,12.649,11.848,10.752,10.886,11.044999,11.103999,11.181999,11.613999,12.298,12.636,12.566999,11.408,10.662,10.898999,11.063999,11.117,11.160999,11.674999,12.496,12.708,12.396999,10.964999,10.681,10.903,11.082,11.134999,11.151,11.632999,12.514999,12.681999,11.981999,10.809,10.851,10.964,11.056999,11.153,11.23,11.617,12.552,12.657,11.561999,10.731999,11.035,11.006,11.042999,11.165999,11.216,11.624,12.605999,12.631,11.139999,10.723,11.23,11.03,11.039,11.176,11.122,11.493,12.48,12.299999,11.025,10.816,11.250999,11.059,11.105,11.139999,11.146999
2020-03-02T12:00:00.0,11.054999,12.059,12.959999,13.525999,13.638,12.826,11.983,11.473,11.29,11.179,11.016,12.087999,12.957,13.5,13.375999,12.485,11.742,11.315,11.200999,11.103999,10.962999,12.073,12.941999,13.424,13.0199995,12.148,11.523,11.169,11.12,11.047,11.046,12.025999,12.875999,13.115,12.444,11.931,11.365999,11.077999,11.099,11.042,11.110999,11.969,12.694,12.7,12.092999,11.801,11.219999,11.018,11.103999,11.059999,11.164,11.903999,12.424999,12.2039995,11.912,11.738,11.082,10.981,11.127999,11.094999,11.217,11.889,12.28,12.09,11.901,11.483,10.908,10.997,11.099,11.042999,11.276,11.905999,12.212999,12.032999,11.771,11.179999,10.797999,11.011,11.066,10.995,11.344999,11.978,12.28,12.051,11.412999,10.801999,10.808,11.016,11.026999,10.964,11.384999,12.049,12.282999,11.863999,10.948999,10.643,10.884999,11.014,11.035,10.978999,11.414,12.112999,12.247,11.582999,10.511999,10.582,10.969,11.009999,11.054,11.004999,11.427,12.153,12.101,11.146999,10.445,10.665999,10.971,11.004999,11.046,11.004,11.434,12.171,11.967999,10.849,10.44,10.761,10.927,10.99,11.021999,10.993,11.434999,12.171,11.848,10.665999,10.4869995,10.865999,10.844,10.966,10.985999,10.971999,11.266,12.167999,11.728,10.643,10.603999,10.929,10.816999,10.955,10.999,10.976
2020-03-03T12:00:00.0,11.547999,12.355,13.044,13.667999,14.089,14.209,13.521999,12.073,11.233,10.997,11.776,12.566,13.136,13.768,14.048,14.202,13.208,11.776,11.165,10.993,11.884,12.733999,13.24,13.884,14.0199995,14.134,12.872999,11.506,11.127,10.999,11.768,12.813999,13.413,13.892,14.097,13.796,12.351,11.264,11.113,10.966,11.714999,12.789,13.528999,13.896,13.926,13.219,11.865,11.134,11.099999,10.967999,11.712,12.684,13.601999,13.8949995,13.566,12.4609995,11.408,11.089,11.087999,10.997,11.702,12.563999,13.271999,13.482,12.858999,12.059,11.243,11.049,11.052,10.926,11.7039995,12.426,12.921,13.003,12.264,11.662999,11.094999,11.03,10.997999,10.865999,11.73,12.254999,12.562,12.433,11.9,11.250999,10.9539995,11.051,10.915999,10.8359995,11.761,12.2369995,12.365999,12.108999,11.450999,11.018999,10.962,11.054999,10.938,10.863,11.787999,12.256,12.235,11.8289995,11.009,10.877999,11.014999,11.052,10.983,10.910999,11.778,12.187,12.167,11.330999,10.768,10.912999,11.04,11.047999,10.955999,10.969,11.813,12.158999,12.080999,10.974,10.606999,10.943999,11.054,11.03,10.96,10.988,11.886,12.167,11.981,10.7369995,10.513,10.971999,11.059,11.000999,10.99,10.971999,11.735,12.080999,11.795,10.658999,10.566999,10.976999,11.006,11.0,10.992,10.917
2020-03-04T12:00:00.0,11.7369995,12.296,12.414999,13.285,13.938999,14.039,14.268,14.239,12.36,11.212999,11.917999,12.540999,12.681999,13.264999,13.893999,14.011,14.271,13.771,11.955,11.118,11.98,12.721,13.007,13.330999,13.900999,14.018,14.229,13.160999,11.61,11.037,11.846999,12.723,13.266,13.558,13.94,14.061,13.985,12.433,11.278999,10.952,11.771,12.715,13.434999,13.714,13.957,14.055,13.367,11.790999,11.070999,10.879999,11.738999,12.698999,13.535999,13.818,13.959,14.011999,12.466,11.214,10.957999,10.816999,11.7369995,12.69,13.603,13.8289995,13.906,13.281,11.816999,11.054999,10.905999,10.809999,11.740999,12.667999,13.629,13.791,13.691999,12.559999,11.318,10.955999,10.874,10.834,11.752,12.621,13.580999,13.669,13.187,11.912999,11.075999,10.936,10.875999,10.91,11.731,12.524,13.358,13.361,12.539999,11.421,10.976,10.938,10.898,10.941999,11.703,12.410999,13.073,12.952,11.861,11.028,10.933,10.945,10.921,10.955,11.695,12.301,12.756,12.313,11.285,10.915,10.952,10.938999,10.912,10.948999,11.667,12.187,12.500999,11.785999,10.914,10.8689995,10.962,10.9279995,10.901999,10.936,11.622999,12.072,12.301,11.353,10.717,10.879999,10.964,10.914,10.891,10.915999,11.596,12.035999,12.183,11.157,10.627,10.855,10.955999,10.912999,10.893999,10.898999
2020-03-05T12:00:00.0,11.856999,12.355999,11.863999,13.136999,13.66,13.938999,13.733999,14.0,13.617,11.967999,11.872,12.556,11.96,12.889,13.475,13.7,13.664,14.007999,13.105999,11.464,11.806999,12.663,12.237999,12.6779995,13.341,13.471,13.621,13.921,12.511999,10.967999,11.879,12.889,12.684999,12.726999,13.393,13.524,13.624,13.434,11.6189995,10.811,11.917,13.000999,13.000999,12.78,13.389999,13.486,13.514999,12.51,10.974,10.679,11.929,13.025999,13.216999,12.834,13.346,13.377,13.320999,11.252999,10.518,10.566,11.924999,13.0789995,13.309999,12.98,13.398,13.197,11.950999,10.719999,10.526,10.622,11.91,13.101999,13.374,13.097,13.398,12.732,10.943999,10.447,10.566,10.723,11.877999,13.069,13.3949995,13.151999,13.292,11.75,10.693999,10.592999,10.625999,10.889999,11.846999,12.978,13.330999,13.287,12.978,11.245999,10.577,10.636999,10.662,10.872,11.813999,12.861,13.243,13.414,12.5529995,10.926,10.540999,10.648999,10.688,10.804,11.754999,12.708,13.176,13.3289995,11.884,10.747999,10.714,10.669999,10.697,10.801999,11.785,12.584999,13.114,12.893,11.351999,10.717999,10.825,10.697,10.705999,10.790999,11.888,12.489,13.056,12.16,10.936999,10.813999,10.884999,10.726999,10.714,10.771,11.613999,12.294,12.694,11.657,10.825999,10.792999,10.872999,10.763,10.735999,10.752
2020-03-06T12:00:00.0,11.750999,12.040999,12.688999,13.3949995,13.781,13.892,13.733999,13.622,13.976,13.592999,11.884,12.365999,12.313999,13.0199995,13.635,13.725,13.646999,13.565,13.952,12.986,11.950999,12.596,12.004,12.667999,13.434,13.535,13.53,13.504999,13.834999,12.298,12.004,12.634,12.03,12.58,13.2,13.414999,13.42,13.575,13.318,11.54,12.080999,12.724999,12.158999,12.555,13.141,13.296999,13.346,13.554,12.521999,10.988,12.176,12.857,12.365,12.576,13.216,13.181,13.299999,13.464,11.514999,10.592999,12.184,12.874,12.531,12.778,13.259,13.207,13.273,12.148,10.787,10.7439995,12.201,12.882,12.658999,12.882999,13.285999,13.101,12.684999,11.068,10.422999,10.884,12.244999,12.881,12.719999,12.795,13.283999,12.7439995,11.072,10.514999,10.702999,10.964999,12.236,12.872,12.789,12.844,13.01,11.858,10.577999,10.551,10.822,11.023999,12.19,12.864,12.849999,12.937,12.666,10.952,10.492,10.761999,10.879999,11.073,12.021,12.875,12.847,13.014,12.436,10.985,10.592999,10.832999,10.905,11.106,11.896,12.8619995,12.907999,13.0859995,12.372999,11.035,10.723,10.898,10.95,11.122999,11.809999,12.826,13.023,13.155,12.451,11.099999,10.875999,10.957999,11.011999,11.125999,11.731999,12.803999,13.075,13.177,12.009,11.021999,10.976,11.023999,11.061999,11.117
2020-03-07T12:00:00.0,11.853999,11.762,13.322,13.924,14.11,14.007999,14.056999,13.767,13.823999,14.332,11.967999,12.091,13.124,13.820999,14.0789995,14.011999,14.056999,13.764,13.844999,14.011,12.011,12.473999,12.903999,13.701,14.007,14.032999,14.014,13.733,13.871,13.568,12.0199995,12.489,12.483,13.367,13.698,13.969,13.776999,13.615999,13.901999,12.901999,12.073,12.502,12.253,13.122999,13.528,13.864,13.627,13.561,13.57,12.069,12.160999,12.514999,12.169,12.948,13.462999,13.726999,13.542,13.552,12.964,11.108999,12.28,12.596,12.367,12.973,13.493,13.607,13.4539995,13.259,11.679,10.924999,12.36,12.658999,12.58,13.063999,13.466999,13.462999,13.238,12.538,10.82,10.889999,12.367,12.684999,12.798,13.261999,13.332,13.275,12.789,11.058,10.790999,11.070999,12.396999,12.707,12.813999,13.223999,13.195,12.580999,11.636999,10.698,10.875,11.131,12.431,12.723,12.761,13.080999,12.938999,11.712999,10.464,10.723,10.98,11.146,12.437,12.712999,12.7039995,12.785999,11.993,10.827999,10.556999,10.806999,10.995,11.138,12.372999,12.664999,12.643999,12.568,11.6449995,10.500999,10.631,10.86,11.002,11.127,12.250999,12.5859995,12.580999,12.414999,11.804999,10.648,10.688,10.884,11.002,11.113,11.967999,12.546999,12.671999,12.628,12.046999,10.816999,10.754,10.919,11.004,11.089999
2020-03-08T12:00:00.0,11.691,11.846,13.570999,13.705999,13.6449995,13.219999,12.889999,12.872999,12.889,13.476999,11.806,11.844,13.412,13.621,13.576,13.188,13.023,12.916,12.969,13.367,11.816,11.901999,13.2,13.526999,13.4939995,13.136,13.138,12.941,13.073,13.191999,11.74,11.721,12.858999,13.490999,13.504999,13.164999,13.136999,12.917999,13.097,12.844,11.797,11.691,12.525999,13.386,13.384,13.158999,13.091999,12.983999,13.1,12.197,11.955,11.775,12.197,13.228,13.164,13.128,13.014,13.117,13.087,11.323,11.943,11.955999,12.240999,13.164999,13.129999,13.091,13.004999,13.122,12.09,10.853999,11.981,12.150999,12.344,13.128,13.103,13.072,12.976,12.656,11.224999,10.634,12.125,12.362999,12.524,13.131,13.075,13.087,12.906,11.342,10.6779995,10.839999,12.139999,12.476,12.739,13.153999,13.139999,12.867,11.884999,10.813999,10.726,10.945999,12.115999,12.532,12.914999,13.181,13.131,12.434,10.726999,10.624,10.948999,11.021,12.118,12.445999,12.788,13.193,12.497999,11.212,10.651,10.865999,11.026999,11.106999,12.188999,12.377,12.528999,12.735,11.684,10.599,10.712,11.021,11.103999,11.184,12.319,12.323999,12.157999,11.881,10.716,10.499,10.886999,11.101999,11.181,11.252999,12.097,12.367,12.174,11.728,10.6779995,10.530999,11.0199995,11.15,11.243,11.311999
2020-03-09T12:00:00.0,11.554,11.478,12.615,13.11,13.292999,12.886999,12.424,12.400999,12.638,13.149,11.563999,11.591,12.723999,13.1449995,13.216,12.776999,12.438,12.424999,12.627,12.914,11.594,11.703,12.802,13.160999,13.132,12.693,12.483999,12.467999,12.653,12.605,11.717,11.783999,12.798,13.176,13.115999,12.721,12.566999,12.552,12.663,12.243,11.813999,11.901,12.719,13.193,13.066999,12.743,12.634,12.631,12.538,11.644,11.889,12.045,12.582,13.209999,12.993,12.761999,12.69,12.705,12.309,10.863999,11.908,12.184,12.592999,13.2109995,12.913,12.726,12.715,12.427,11.448999,10.634,11.941,12.289999,12.596,13.191,12.841,12.714,12.636,11.922,10.813,10.582999,12.004,12.337,12.573999,13.132,12.785999,12.749,12.3689995,11.030999,10.634999,10.818999,12.007999,12.396,12.615,12.997,12.803999,12.7039995,11.641999,10.709999,10.783,10.917,11.976,12.428999,12.6779995,12.855999,12.847,12.5789995,10.863,10.636,11.009999,10.974999,11.849999,12.281,12.7369995,12.837999,12.896,12.149,10.691,10.896,11.066999,11.061,11.884999,12.162,12.612999,12.84,12.709999,11.603,10.712999,11.072,11.141,11.148999,12.055,12.069,12.334,12.858,12.323,10.96,10.898999,11.176,11.231,11.238999,12.063999,12.049999,12.208,12.325,11.5199995,10.853,11.105,11.254,11.306,11.315
2020-03-10T12:00:00.0,12.365999,12.511,12.898,13.09,13.004,12.759,12.385,11.988,11.896999,11.759999,12.389,12.6189995,13.013,12.997999,12.872999,12.451,12.021,11.71,11.603999,11.377999,12.379999,12.7109995,13.076,12.906,12.714,12.122999,11.65,11.424999,11.250999,10.914,12.372999,12.712,13.056999,12.841999,12.473,11.844999,11.367,11.1449995,10.759999,10.257,12.384,12.709999,13.017,12.792,12.282999,11.598,11.030999,10.667999,10.1779995,9.764999,12.41,12.7039995,12.964,12.753,12.132,11.372999,10.655999,10.040999,9.528,9.398,12.417,12.709999,12.933,12.773,12.007999,10.941999,10.141999,9.717999,9.679999,9.763,12.405,12.695999,12.868,12.747,11.811999,10.528,9.834999,9.683999,9.896999,10.042,12.36,12.643,12.737999,12.631,11.481999,10.162,9.919999,10.155,10.172,10.11,12.325,12.551,12.535999,12.274,11.037999,10.188999,10.25,10.351999,10.233,10.082,12.296999,12.458,12.33,11.856,10.622999,10.363,10.620999,10.443,10.23,10.049999,12.285999,12.433,12.254999,11.556999,10.613999,10.618,10.752999,10.452999,10.273,10.19,12.219999,12.392,12.176,11.339,10.651,10.841,10.825,10.500999,10.384,10.339,12.108,12.3359995,12.094999,11.188999,10.728,11.037,10.846,10.580999,10.551,10.495999,12.002,12.212999,11.9539995,11.106999,10.806999,11.12,10.881,10.693999,10.674999,10.599
2020-03-11T12:00:00.0,13.198,13.465,13.6189995,13.677,13.330999,12.709,12.195,11.945,11.775,11.455,13.1119995,13.457,13.591,13.572,13.082,12.247999,11.695,11.441,11.233999,10.903999,12.98,13.421,13.556,13.467999,12.84,11.856,11.323999,11.035999,10.766999,10.462,13.011,13.389999,13.537,13.386,12.603,11.580999,11.164,10.914,10.622,10.44,13.011999,13.381,13.526999,13.353,12.322,11.370999,11.205,10.985999,10.681999,10.490999,12.992,13.389,13.521999,13.355,12.009,11.2109995,11.398,11.205999,10.896999,10.596999,12.959,13.365999,13.485,13.122999,11.733,11.337999,11.391,11.1189995,10.834,10.592999,12.913,13.326,13.392,12.774,11.516999,11.448,11.292,10.931999,10.702999,10.549999,12.844999,13.259,13.198,12.230999,11.407,11.507,11.042,10.584,10.467999,10.443999,12.743,13.094,12.886,11.792999,11.301,11.431,10.908,10.62,10.539,10.476,12.631,12.9,12.555,11.445999,11.2,11.315,10.832,10.766999,10.679999,10.535999,12.531,12.726999,12.353,11.429999,11.125999,11.226,10.8619995,10.811,10.638,10.49,12.438999,12.592999,12.223999,11.401999,11.068999,11.169,10.8619995,10.787,10.622999,10.488,12.354,12.492,12.157999,11.3619995,11.026999,11.141,10.837,10.705999,10.629,10.523999,12.163,12.372999,12.049,11.264999,10.959,11.054999,10.809999,10.7699995,10.714999,10.625
2020-03-12T12:00:00.0,12.823999,13.357,13.458,13.391,13.354,12.948,12.292999,11.985,11.622,11.287,12.698999,13.292,13.384,13.368,13.3949995,12.893,12.059,11.575999,11.316999,11.072,12.558,13.214,13.333,13.379,13.469,12.862999,11.938,11.363,11.278999,11.122999,12.649,13.169,13.306,13.433,13.452,12.447,11.714999,11.412999,11.269,11.151999,12.669,13.146999,13.319,13.476,13.239,11.985,11.563,11.431999,11.302,11.202999,12.634,13.142,13.363,13.511,12.877,11.4869995,11.466,11.4279995,11.368,11.269,12.615,13.153,13.347,13.5,12.469999,11.474999,11.540999,11.337999,11.164,11.044999,12.591,13.143999,13.320999,13.381,12.198,11.478999,11.525,11.219999,11.009999,10.898999,12.553999,13.098,13.283999,13.07,12.177,11.478,11.330999,11.061,10.967999,10.917999,12.493,13.0529995,13.2,12.966,11.992,11.341,11.19,11.007,10.967999,10.948999,12.421,13.002,13.105,12.906,11.752,11.167,11.072,10.971999,10.967,10.981999,12.334,12.913,13.033999,12.694,11.511999,11.044999,10.9939995,10.835,10.868,10.999,12.194,12.820999,12.958,12.438,11.283999,10.959,10.901999,10.742,10.783,10.964999,12.007999,12.726,12.875999,12.143,11.066,10.903,10.799999,10.688,10.709999,10.888,11.533999,12.391,12.687,11.893,10.933,10.858,10.785999,10.667,10.648,10.827999
2020-03-13T12:00:00.0,12.681,13.187,13.195,13.031,12.924,12.358999,11.802,11.613999,11.688999,11.644,12.289999,12.94,13.080999,13.07,13.021999,12.379,11.853,11.636,11.518,11.526,11.912,12.705,12.985,13.122999,13.075,12.315,11.91,11.731,11.554,11.558,11.9869995,12.683,12.914,13.125999,12.799999,11.754999,11.547,11.537,11.625,11.57,11.995,12.621,12.864,13.103,12.486,11.464,11.441,11.436999,11.57,11.525,11.953,12.531,12.8289995,13.059999,12.143999,11.377,11.53,11.407,11.419,11.438,12.025,12.462999,12.855,12.936,12.003,11.448999,11.381,11.341,11.4939995,11.438,12.026999,12.421999,12.827,12.788,11.905,11.427,11.224999,11.287,11.556,11.48,11.889999,12.4279995,12.693,12.599999,11.868,11.219,11.073,11.257,11.577,11.592999,11.813,12.33,12.636,12.528,11.578,10.910999,11.033999,11.297999,11.674,11.745999,11.733999,12.214,12.587,12.448,11.217,10.629999,11.025,11.353,11.785,11.893,11.535,12.191,12.431,12.087999,10.933,10.702,10.969999,11.358,11.823999,11.915,11.427,12.1119995,12.349999,11.822,10.724999,10.688999,10.941999,11.335,11.785999,11.874,11.396999,11.985,12.332,11.636,10.580999,10.603,10.936999,11.287999,11.681999,11.78,11.370999,11.969999,12.188,11.414,10.500999,10.599999,10.924,11.212,11.589,11.71
2020-03-14T12:00:00.0,13.313,13.492,13.1779995,12.9939995,12.768,11.867,11.228999,11.037999,10.888,10.877,12.788,13.225,13.138,13.094,12.67,11.667,11.245999,11.127999,11.049,10.889999,12.198,12.907,13.073999,13.149,12.45,11.382999,11.228,11.217,11.243,11.042,11.966,12.733999,13.009,13.156,12.165999,11.235999,11.157,11.106,11.120999,11.026,11.863999,12.599999,12.958,13.124,12.039999,11.243,11.19,11.174999,11.209,11.040999,11.863,12.494999,12.917999,13.061,12.032999,11.3689995,11.302,11.382,11.455999,11.077,11.894,12.424,12.867,12.986,12.002,11.2,11.257,11.535999,11.606,11.143,11.91,12.358,12.809,12.919,11.839999,11.023999,11.278999,11.7,11.721999,11.2039995,11.896999,12.299,12.742,12.8689995,11.44,10.858999,11.436999,11.887,11.785999,11.254,11.855,12.23,12.650999,12.535,11.101999,10.82,11.58,11.868,11.775,11.457,11.792,12.157999,12.548,12.089,10.801999,10.835,11.672,11.780999,11.73,11.664,11.667,12.083,12.42,11.547,10.594,10.919,11.490999,11.698999,11.639,11.592,11.5,11.974,12.281,11.179,10.447,10.943999,11.351,11.566,11.519,11.474999,11.297,11.835,12.132999,10.957,10.353,10.921,11.245999,11.391,11.375999,11.32,11.148,11.73,11.948999,10.901,10.315,10.851999,11.132,11.339999,11.367,11.238
2020-03-15T12:00:00.0,13.351999,13.289999,13.052,12.986,12.631,11.776999,11.4,11.223,10.955,10.605,13.186,13.351999,13.212999,13.19,12.629,11.719,11.398,11.339,11.177,10.863,12.914,13.337,13.309,13.311,12.5529995,11.634999,11.363999,11.4279995,11.377,11.1449995,12.509,13.167999,13.252,13.3289995,12.591,11.811999,11.554,11.617,11.500999,11.162999,12.212999,12.996,13.187,13.353,12.674,11.853999,11.664,11.795,11.657,11.247,12.000999,12.820999,13.115999,13.384,12.789,11.792,11.714,11.964999,11.837999,11.382,11.990999,12.681999,13.072,13.44,12.568,11.577,11.757,11.967999,11.766999,11.346999,11.99,12.565,13.035999,13.445999,12.287,11.412,11.823999,11.945999,11.702,11.304999,11.988,12.485,13.01,13.358999,11.927,11.349999,11.934,11.891999,11.665999,11.264,11.950999,12.424999,12.969,12.91,11.509999,11.308,11.874,11.7699995,11.615999,11.308,11.896999,12.377,12.921,12.334999,11.096999,11.275,11.74,11.6119995,11.551,11.374,11.808,12.364,12.862999,11.724999,10.827999,11.264,11.497,11.379,11.412999,11.391999,11.684,12.313,12.686,11.252999,10.625999,11.186999,11.309,11.202,11.250999,11.320999,11.530999,12.229,12.408999,10.898,10.481999,11.054999,11.167999,11.070999,11.068,11.172,11.372,12.091,12.0529995,10.768999,10.415999,10.955999,11.042999,10.934,10.851999,10.855
2020-03-16T12:00:00.0,13.28,13.037,13.0199995,13.077,12.493,11.955,12.069,11.997,11.6119995,11.066,13.274,13.254999,13.275999,13.278,12.693,12.042999,12.1449995,12.114,11.888,11.351,13.171999,13.406,13.472,13.414,12.881,12.151999,12.194,12.205,12.115999,11.638,12.886,13.382999,13.4939995,13.591,13.014999,12.205,12.295,12.223,12.049,11.577,12.6449995,13.3619995,13.483,13.722,12.929,12.129,12.302,12.221,12.002,11.6189995,12.438999,13.342999,13.445999,13.818,12.676,11.955999,12.237999,12.202999,11.971,11.738,12.357,13.2,13.393,13.827999,12.389999,11.884999,12.3029995,12.049,11.844,11.580999,12.296,13.069,13.37,13.651999,12.115,11.846999,12.289999,11.964999,11.783,11.474,12.266,12.971,13.406,13.142,11.863999,11.86,12.128,12.0199995,11.849,11.476,12.209999,12.908999,13.400999,12.548,11.599999,11.827,11.908,11.875999,11.827,11.462,12.136999,12.86,13.327,11.948999,11.353,11.773,11.672,11.674999,11.787999,11.453,12.007999,12.812,12.921,11.481999,11.226999,11.691999,11.464999,11.539,11.820999,11.495,11.842999,12.740999,12.441999,11.136999,11.108,11.589999,11.344,11.4279995,11.73,11.500999,11.646,12.651999,11.901,10.8949995,10.995,11.471,11.296,11.337,11.535,11.476,11.169999,12.485,11.639,10.790999,10.922999,11.332999,11.1189995,11.122,11.315,11.247999
2020-03-17T12:00:00.0,13.11,12.719,12.781,13.313,13.466,12.892,12.466999,12.396,12.374,11.969,13.128,12.973,13.046999,13.493,13.664,12.999,12.539999,12.385,12.326,12.056999,13.084,13.207,13.295,13.639999,13.841,13.094,12.639999,12.405,12.298,12.111,12.959,13.254999,13.389,13.76,13.914999,13.011,12.518999,12.301,12.173,12.024,12.781,13.194,13.427,13.851,13.892,12.848999,12.389,12.222,12.118,11.955999,12.561,13.051,13.423,13.919,13.797,12.625999,12.252,12.16,12.115,11.903,12.469,12.959999,13.396999,13.964,13.615,12.542,12.16,12.076,12.129,11.844999,12.408999,12.903999,13.401999,13.99,13.379,12.421999,12.044,11.967,12.103,11.792,12.396,12.905,13.462,13.982,13.051,12.224999,11.879999,11.816999,12.004999,11.750999,12.372,12.9279995,13.561,13.812,12.693,12.046,11.752999,11.707,11.924,11.71,12.341999,12.958,13.664,13.549999,12.315,11.877,11.641,11.62,11.855,11.671,12.302,12.990999,13.714,13.070999,11.882,11.740999,11.546,11.585,11.820999,11.657,12.209,12.964,13.587,12.528999,11.568,11.625999,11.448999,11.507,11.738,11.591,12.073,12.886999,13.309999,11.934999,11.353999,11.53,11.349999,11.391999,11.615,11.48,11.79,12.732,12.868,11.717,11.302,11.431999,11.188,11.224999,11.41,11.231
2020-03-18T12:00:00.0,13.5,13.287,13.465,13.910999,14.299,13.933,13.264999,12.889,12.86,12.587,13.532,13.275,13.459999,14.052,14.42,13.993,13.2109995,12.857,12.782999,12.607,13.570999,13.306999,13.459999,14.139,14.482,14.009,13.156,12.858,12.753,12.684999,13.66,13.469999,13.524,14.16,14.473,13.979,13.108,12.792,12.747999,12.608,13.632,13.597,13.607,14.205,14.469,13.886999,13.01,12.712999,12.75,12.563,13.514,13.697,13.705999,14.268999,14.468,13.747,12.872999,12.625,12.757999,12.544,13.278999,13.62,13.679,14.323,14.445,13.676,12.854,12.5529995,12.694,12.506,13.070999,13.511,13.669,14.393,14.393,13.559999,12.773,12.482,12.628,12.448,12.921999,13.36,13.701,14.492,14.289,13.355999,12.57,12.410999,12.563,12.355,12.830999,13.3029995,13.782999,14.500999,13.99,13.035,12.410999,12.382999,12.535,12.289999,12.764,13.289,13.884,14.426,13.5789995,12.678999,12.2699995,12.365999,12.514999,12.237999,12.719999,13.351,13.990999,14.025,12.885,12.349999,12.143,12.332,12.465,12.2039995,12.671,13.406,14.028999,13.497,12.368,12.1449995,12.03,12.268,12.375999,12.129999,12.617,13.455999,14.009,12.8619995,12.000999,12.045,11.929999,12.1779995,12.254,12.0199995,12.62,13.466,13.747,12.421,11.896,11.934999,11.816999,12.046999,12.037,11.823
